HMIType,地址,SVI变量,中文名,英文名,Update,Save_Any1s,Storage_10ms,Storage_1s,And_10Min,NumberMax_10min,Mean_10min,Max_10min,Min_10min,StadDev_10Min,Onflow_10Min,Mean_10s,Max_10s,Min_10s,EdgeDetect,enCoding
PARA,301237,HMI_IReg[619],快速停机阶段1收桨角度,Para_FastStopStep1Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301237
PARA,301239,HMI_IReg[620],快速停机阶段1收桨速率,Para_FastStopStep1PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301239
PARA,301241,HMI_IReg[621],快速停机阶段2收桨角度,Para_FastStopStep2Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301241
PARA,301243,HMI_IReg[622],快速停机阶段2收桨速率,Para_FastStopStep2PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301243
PARA,301245,HMI_IReg[623],快速停机阶段3收桨角度,Para_FastStopStep3Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301245
PARA,301247,HMI_IReg[624],快速停机阶段3收桨速率,Para_FastStopStep3PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301247
PARA,301249,HMI_IReg[625],快速停机阶段4收桨角度,Para_FastStopStep4Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301249
PARA,301251,HMI_IReg[626],快速停机阶段4收桨速率,Para_FastStopStep4PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301251
PARA,301253,HMI_IReg[627],快速停机阶段5收桨角度,Para_FastStopStep5Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301253
PARA,301255,HMI_IReg[628],快速停机阶段5收桨速率,Para_FastStopStep5PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301255
PARA,301257,HMI_IReg[629],快速停机阶段6收桨角度,Para_FastStopStep6Pth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301257
PARA,301259,HMI_IReg[630],快速停机阶段6收桨速率,Para_FastStopStep6PthSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301259
PARA,301261,HMI_IReg[631],最大变桨测量偏差,Para_MersureAngleDifMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301261
PARA,301263,HMI_IReg[632],并网后变桨最大角度,Para_RunAngMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301263
PARA,301265,HMI_IReg[633],最大桨角功率因子,Para_PthFacMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301265
PARA,301267,HMI_IReg[634],触发限位开关超时,Para_PthEndStopTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301267
PARA,301269,HMI_IReg[635],变桨电机最大电流,Para_PthMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301269
PARA,301271,HMI_IReg[636],变桨电机最大电流偏差,Para_PthCurMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301271
PARA,301273,HMI_IReg[637],最大桨叶响应偏差,Para_MaxPitchReactErr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301273
PARA,301275,HMI_IReg[638],桨叶位置偏差,Para_PthPosErr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301275
PARA,301277,HMI_IReg[639],B50变桨角度,Para_B50PthAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301277
PARA,301279,HMI_IReg[640],收桨减速角度,Para_BpPthSlowAng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301279
PARA,301281,HMI_IReg[641],收桨减速速度,Para_BpPthSlowSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301281
PARA,301283,HMI_IReg[642],收桨速率慢偏差,Para_FeatherSlowMaxSpdErr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301283
PARA,301285,HMI_IReg[643],正常停机桨角,Para_NormStopPitchAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301285
PARA,301287,HMI_IReg[644],手动停机桨角,Para_ManuStopPitchAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301287
PARA,301289,HMI_IReg[645],快速停机桨角,Para_FastStopPitchAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301289
PARA,301291,HMI_IReg[646],限位开关桨角,Para_PitchEndStopAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301291
PARA,301293,HMI_IReg[647],后备电源测试周期,Para_BatTest_TestCycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301293
PARA,301295,HMI_IReg[648],后备电源测试最长时间,Para_BatTest_MaxTestTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301295
PARA,301297,HMI_IReg[649],后备电源测试角度,Para_BatTest_TestAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301297
PARA,301299,HMI_IReg[650],后备电源测试变桨速率,Para_BatTest_PitchSpeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301299
PARA,301301,HMI_IReg[651],后备电源测试最大风速,Para_BatTest_MaxTestWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301301
PARA,301303,HMI_IReg[652],后备电源测试最小环境温度,Para_BatTest_MinTestTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301303
PARA,301305,HMI_IReg[653],后备电源测试最低电压,Para_BatTest_PassVoltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301305
PARA,301307,HMI_IReg[654],最小允许液压力,Para_HydPumpPresMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301307
PARA,301309,HMI_IReg[655],最大允许液压力,Para_HydPumpPresMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301309
PARA,301311,HMI_IReg[656],压力超限测试时间,Para_PresOverrunTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301311
PARA,301313,HMI_IReg[657],液压泵启动压力,Para_HydPumpPresOn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301313
PARA,301315,HMI_IReg[658],液压泵停止压力,Para_HydPumpPresOff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301315
PARA,301317,HMI_IReg[659],液压泵启动最小时间,Para_PumpOnTimeMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301317
PARA,301319,HMI_IReg[660],液压泵启动最大时间,Para_PumpOnTimeMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301319
PARA,301321,HMI_IReg[661],风轮刹车压力,Para_TurbineRotorBrakePress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301321
PARA,301323,HMI_IReg[662],变桨润滑泵注油间隔,Para_PitchLubInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301323
PARA,301325,HMI_IReg[663],变桨润滑泵工作行程,Para_PitchLubProg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301325
PARA,301327,HMI_IReg[664],变桨润滑泵堵塞最大次数,Para_PitchLubBlockMaxTimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301327
PARA,301329,HMI_IReg[665],发电机润滑泵注油间隔,Para_GenLubInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301329
PARA,301331,HMI_IReg[666],发电机润滑泵工作行程,Para_GenLubProg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301331
PARA,301333,HMI_IReg[667],发电机润滑泵堵塞最大次数,Para_GenLubBlockMaxTimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301333
PARA,301335,HMI_IReg[668],偏航润滑泵注油间隔,Para_YawLubInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301335
PARA,301337,HMI_IReg[669],偏航润滑泵工作行程,Para_YawLubProg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301337
PARA,301339,HMI_IReg[670],偏航润滑泵堵塞最大次数,Para_YawLubBlockMaxTimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301339
PARA,301341,HMI_IReg[671],变桨润滑泵配置,Para_PitchLubConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301341
PARA,301343,HMI_IReg[672],变桨润滑泵单线泵工作间隔,Para_PitchLubSingleInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301343
PARA,301345,HMI_IReg[673],变桨润滑泵泄漏判断时间,Para_PitchLubLeakageJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301345
PARA,301347,HMI_IReg[674],变桨润滑泵堵塞判断时间,Para_PitchLubBlockJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301347
PARA,301349,HMI_IReg[675],变桨润滑泵液位低故障停机延时,Para_PitchLubLowLevelDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301349
PARA,301351,HMI_IReg[676],发电机润滑泵配置,Para_GenLubConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301351
PARA,301353,HMI_IReg[677],发电机润滑泵单线泵工作间隔,Para_GenLubSingleInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301353
PARA,301355,HMI_IReg[678],发电机润滑泵泄漏判断时间,Para_GenLubLeakageJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301355
PARA,301357,HMI_IReg[679],发电机润滑泵堵塞判断时间,Para_GenLubBlockJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301357
PARA,301359,HMI_IReg[680],发电机滑泵液位低故障停机延时,Para_GenLubLowLevelDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301359
PARA,301361,HMI_IReg[681],偏航润滑泵配置,Para_YawLubConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301361
PARA,301363,HMI_IReg[682],偏航润滑泵单线泵工作间隔,Para_YawLubSingleInterval,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301363
PARA,301365,HMI_IReg[683],偏航润滑泵泄漏判断时间,Para_YawLubLeakageJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301365
PARA,301367,HMI_IReg[684],偏航润滑泵堵塞判断时间,Para_YawLubBlockJudgeTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301367
PARA,301369,HMI_IReg[685],偏航滑泵液位低故障停机延时,Para_YawLubLowLevelDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301369
PARA,301371,HMI_IReg[686],变桨齿面润滑桨角目标,Para_PitchGearLubAngleTarget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301371
PARA,301373,HMI_IReg[687],变桨齿面润滑最大触发桨角,Para_PitchGearLubMaxTriggerAngle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301373
PARA,301375,HMI_IReg[688],主轴润滑泵运行时间,Para_BrLubPumpRunTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301375
PARA,301377,HMI_IReg[689],主轴润滑泵运行周期,Para_BrLubPumpBrRunCyc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301377
PARA,301379,HMI_IReg[690],电网标称相电压,Para_NomGridPhaseVolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301379
PARA,301381,HMI_IReg[691],电压偏高1,Para_VoltHigh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301381
PARA,301383,HMI_IReg[692],电压偏高超时1,Para_VoltHighTime1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301383
PARA,301385,HMI_IReg[693],电压偏高2,Para_VoltHigh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301385
PARA,301387,HMI_IReg[694],电压偏高超时2,Para_VoltHighTime2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301387
PARA,301389,HMI_IReg[695],电压偏高3,Para_VoltHigh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301389
PARA,301391,HMI_IReg[696],电压偏高超时3,Para_VoltHighTime3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301391
PARA,301393,HMI_IReg[697],电压偏高4,Para_VoltHigh4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301393
PARA,301395,HMI_IReg[698],电压偏高超时4,Para_VoltHighTime4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301395
PARA,301397,HMI_IReg[699],停机电压比例,Para_VoltMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301397
PARA,301399,HMI_IReg[700],停机电压超时,Para_VoltMaxTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301399
PARA,301401,HMI_IReg[701],电网标称频率,Para_NomGridFreq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301401
PARA,301403,HMI_IReg[702],上浮频率偏差1,Para_FreqHighDeviation1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301403
PARA,301405,HMI_IReg[703],上浮频率超时1,Para_FreqHighDeviationTime1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301405
PARA,301407,HMI_IReg[704],上浮频率偏差2,Para_FreqHighDeviation2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301407
PARA,301409,HMI_IReg[705],上浮频率超时2,Para_FreqHighDeviationTime2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301409
PARA,301411,HMI_IReg[706],上浮频率偏差3,Para_FreqHighDeviation3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301411
PARA,301413,HMI_IReg[707],上浮频率超时3,Para_FreqHighDeviationTime3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301413
PARA,301415,HMI_IReg[708],下浮频率偏差1,Para_FreqLowDeviation1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301415
PARA,301417,HMI_IReg[709],下浮频率超时1,Para_FreqLowDeviationTime1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301417
PARA,301419,HMI_IReg[710],下浮频率偏差2,Para_FreqLowDeviation2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301419
PARA,301421,HMI_IReg[711],下浮频率超时2,Para_FreqLowDeviationTime2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301421
PARA,301423,HMI_IReg[712],下浮频率偏差3,Para_FreqLowDeviation3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301423
PARA,301425,HMI_IReg[713],下浮频率超时3,Para_FreqLowDeviationTime3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301425
PARA,301427,HMI_IReg[714],下浮频率偏差4,Para_FreqLowDeviation4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301427
PARA,301429,HMI_IReg[715],下浮频率超时4,Para_FreqLowDeviationTime4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301429
PARA,301431,HMI_IReg[716],下浮频率偏差5,Para_FreqLowDeviation5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301431
PARA,301433,HMI_IReg[717],下浮频率超时5,Para_FreqLowDeviationTime5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301433
PARA,301435,HMI_IReg[718],临界电网频率,Para_CriticalFreq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301435
PARA,301437,HMI_IReg[719],最大不对称电流,Para_AsymmetryCurrent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301437
PARA,301439,HMI_IReg[720],电网恢复延时,Para_PowerRecoverDelay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301439
PARA,301441,HMI_IReg[721],相位角最大偏差,Para_L1L2L3PhaseErr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301441
PARA,301443,HMI_IReg[722],电流互感器变比,Para_CurrentTransferRatio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301443
PARA,301445,HMI_IReg[723],高电压穿越使能,Para_CutOff400_Enable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301445
PARA,301447,HMI_IReg[724],高电压穿越电压过高比例,Para_CutOff400_TriggerVol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301447
PARA,301449,HMI_IReg[725],高电压穿越电压过高延时,Para_CutOff400_Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301449
PARA,301451,HMI_IReg[726],高电压穿越电压恢复比例,Para_CutOff400_ResetVol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301451
PARA,301453,HMI_IReg[727],LVRT电压比例上限,Para_TransientVoltRateHigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301453
PARA,301455,HMI_IReg[728],LVRT电压比例下限,Para_TransientVoltRateLow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301455
PARA,301457,HMI_IReg[729],LVRT恢复电压,Para_LVRT_RecoverVoltageRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301457
PARA,301459,HMI_IReg[730],LVRT下限电压持续时间,Para_LVRT_T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301459
PARA,301461,HMI_IReg[731],LVRT上限电压持续时间,Para_LVRT_T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301461
PARA,301463,HMI_IReg[732],LVRT有功恢复时间,Para_LVRTRecoverTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301463
PARA,301465,HMI_IReg[733],LVRT顺桨时间,Para_LVRTPitchFeatherTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301465
PARA,301467,HMI_IReg[734],LVRT功率下降比例,Para_LVRTPowerLimitPercent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301467
PARA,301469,HMI_IReg[735],最大不对称电流百分比,Para_AsymmetryCurrentPercent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301469
PARA,301471,HMI_IReg[736],功率风速测试风速,Para_PwWdTestWindSpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301471
PARA,301473,HMI_IReg[737],功率风速测试功率,Para_PwWdTestPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301473
PARA,301475,HMI_IReg[738],功率风速测试比例,Para_PwWdTestWindow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301475
PARA,301477,HMI_IReg[739],箱变关闭延时,Para_FrqCnvOffTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301477
PARA,301479,HMI_IReg[740],无功给定默认值,Para_ReactivePowerSetValue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301479
PARA,301481,HMI_IReg[741],无功给定模式,Para_ReactivePowerSetMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301481
PARA,301483,HMI_IReg[742],变频器降功率减少比例,Para_CNVPowerReduceRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301483
PARA,301485,HMI_IReg[743],发电机降功率减少比例,Para_GENPowerReduceRate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301485
PARA,301487,HMI_IReg[744],输出功率低限值,Para_OutputPowLowJudgePower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301487
PARA,301489,HMI_IReg[745],功率提升速率值,Para_StartupPowerRateLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301489
PARA,301491,HMI_IReg[746],功率下降速率值,Para_ShutDownPowerRateLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301491
PARA,301493,HMI_IReg[747],功率管理使能,Para_PowerManageEnable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301493
PARA,301495,HMI_IReg[748],转矩设定模式,Para_TorqueSetMode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301495
PARA,301497,HMI_IReg[749],低速轴软件超速值,Para_RotSpdMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301497
PARA,301499,HMI_IReg[750],低速轴硬件超速值,Para_RotSpdB200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301499
PARA,301501,HMI_IReg[751],低速轴超速频率,Para_RotOverSpdProt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301501
PARA,301503,HMI_IReg[752],投入刹车转速频率,Para_GerOverSpdProt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301503
PARA,301505,HMI_IReg[753],测风设备配置,Para_WindSensorConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301505
PARA,301507,HMI_IReg[754],风向标1偏移,Para_WindVane1Offset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301507
PARA,301509,HMI_IReg[755],风速风向计加热使能,Para_WndHeaterEnabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301509
PARA,301511,HMI_IReg[756],风速风向计加热启动温度,Para_WndHeaterOn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301511
PARA,301513,HMI_IReg[757],风速风向计加热停止温度,Para_WndHeaterOff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301513
PARA,301515,HMI_IReg[758],风向标偏差过大,Para_WindVaneDiffMax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301515
PARA,301517,HMI_IReg[759],风向标2偏移,Para_WindVane2Offset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301517
PARA,301519,HMI_IReg[760],风向标手动选择,Para_ManuWindvaneSelector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301519
PARA,301521,HMI_IReg[761],风速计手动选择,Para_ManuWindSpdSelector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301521
PARA,301523,HMI_IReg[762],变桨电机1过热温度,Para_PthM1TemHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301523
PARA,301525,HMI_IReg[763],复位变桨电机1过热温度,Para_PthM1TemHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301525
PARA,301527,HMI_IReg[764],变桨电机2过热温度,Para_PthM2TemHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301527
PARA,301529,HMI_IReg[765],复位变桨电机2过热温度,Para_PthM2TemHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301529
PARA,301531,HMI_IReg[766],变桨电机3过热温度,Para_PthM3TemHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301531
PARA,301533,HMI_IReg[767],复位变桨电机3过热温度,Para_PthM3TemHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301533
PARA,301535,HMI_IReg[768],轮毂过高温度,Para_HubTooHotTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301535
PARA,301537,HMI_IReg[769],轮毂过高复位温度,Para_HubTooHotResetTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301537
PARA,301539,HMI_IReg[770],舱内冷却启动温度,Para_NacCooliTemOn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301539
PARA,301541,HMI_IReg[771],舱内冷却停止温度,Para_NacCooliTemOff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301541
PARA,301543,HMI_IReg[772],机舱告警温度,Para_NacTempAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301543
PARA,301545,HMI_IReg[773],复位机舱告警温度,Para_NacTempAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301545
PARA,301547,HMI_IReg[774],机舱过热温度,Para_NacTempHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301547
PARA,301549,HMI_IReg[775],舱外温度过高,Para_OutdoorTempHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301549
PARA,301551,HMI_IReg[776],复位舱外温度过高,Para_OutdoorTempHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301551
PARA,301553,HMI_IReg[777],舱外温度过低,Para_OutdoorTempLowAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301553
PARA,301555,HMI_IReg[778],复位舱外温度过低,Para_OutdoorTempLowAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301555
PARA,301557,HMI_IReg[779],机舱冷却风扇启动温度,Para_NacCoolerOnTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301557
PARA,301559,HMI_IReg[780],机舱冷却风扇停止温度,Para_NacCoolerOffTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301559
PARA,301561,HMI_IReg[781],舱外温度偏移,Para_OutdoorTempOffset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301561
PARA,301563,HMI_IReg[782],变频器入口温度偏移,Para_CnvInletTemOffset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301563
PARA,301565,HMI_IReg[783],变频器入口过热温度,Para_CnvInletTemHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301565
PARA,301567,HMI_IReg[784],复位变频器入口过热温度,Para_CnvInletTemHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301567
PARA,301569,HMI_IReg[785],变频器温度过高降功率运行使能,Para_CnvReduceEnabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301569
PARA,301571,HMI_IReg[786],变频器降功率运行温度,Para_CnvReduceTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301571
PARA,301573,HMI_IReg[787],塔筒散热风扇启动温度,Para_TowerbaseFanOnTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301573
PARA,301575,HMI_IReg[788],塔筒散热风扇停止温度,Para_TowerbaseFanOffTemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301575
PARA,301577,HMI_IReg[789],发电机轴承告警温度,Para_GenBrTemAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301577
PARA,301579,HMI_IReg[790],复位发电机轴承告警温度,Para_GenBrTemAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301579
PARA,301581,HMI_IReg[791],发电机轴承停机温度,Para_GenBearTempHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301581
PARA,301583,HMI_IReg[792],发电机定子告警温度,Para_WindingTempAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301583
PARA,301585,HMI_IReg[793],复位发电机定子告警温度,Para_WindingTempAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301585
PARA,301587,HMI_IReg[794],发电机定子停机温度,Para_GenWindTempHighAlarm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301587
PARA,301589,HMI_IReg[795],复位发电机定子停机温度,Para_GenWindTempHighAlarmClr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301589
PARA,301591,HMI_IReg[796],降功率发电机定子温度,Para_GenReduceWindingTemp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301591
PARA,301593,HMI_IReg[797],发电机冷却风扇启动温度1,Para_GenCoolerOnTemp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301593
PARA,301595,HMI_IReg[798],发电机冷却风扇停止温度1,Para_GenCoolerOffTemp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301595
PARA,301597,HMI_IReg[799],发电机冷却风扇启动温度2,Para_GenCoolerOnTemp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c301597
